timestamp,timestamp_absolute,timestamp_iso,cpu_cycles,instructions,cache_references,cache_misses,branches,branch_misses,page_faults,context_switches,cpu_utilization,cpu_user_time,cpu_system_time,cpu_nice_time,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_idle,memory_usage_percent,memory_available_gb,disk_io_read_mb,disk_io_write_mb,network_bytes_sent,network_bytes_recv,process_count,load_average_1min,load_average_5min,load_average_15min,instructions_per_cycle,cache_miss_ratio,branch_miss_ratio,cpu_efficiency,sys_cpu_user_seconds,sys_cpu_system_seconds,sys_cpu_total_seconds,sys_context_switches,sys_processes_created,sys_procs_running,sys_procs_blocked,collection_interval,time_delta_seconds,vm_hostname,core_count
75.0,1757535542.3255956,2025-09-10T16:19:01.038224,0,0,0,0,0,0,0,0,82.04488778056009,80.54862842893867,0.2493765586033322,0.0,0.0,0.7481296758107053,0.0,0.4987531172073732,17.95511221943992,25.2,8.886146545410156,0.0,0.00390625,4448,2302,328,3.44677734375,2.8408203125,1.71875,0.0,0.0,0.0,0.80798004987542,3.23,0.01,3.2399999999999998,314,0,5,0,1.0,1.000840187072754,fedora,4
76.0,1757535543.3285587,2025-09-10T16:19:02.038224,0,0,0,0,0,0,0,0,81.24999999999906,79.99999999999943,0.24999999999978506,0.0,0.0,0.7500000000000657,0.0,0.24999999999978506,18.75000000000093,25.2,8.886146545410156,0.0,0.0,0,0,328,3.44677734375,2.8408203125,1.71875,0.0,0.0,0.0,0.8024999999999922,3.22,0.01,3.23,207,0,5,0,1.0,1.0001063346862793,fedora,4
77.0,1757535544.3307776,2025-09-10T16:19:03.038224,0,0,0,0,0,0,0,0,77.44360902256473,75.43859649123615,1.2531328320805288,0.0,0.0,0.5012531328319979,0.2506265664160435,0.0,22.556390977435274,25.1,8.894371032714844,0.0,0.0,0,52,328,3.44677734375,2.8408203125,1.71875,0.0,0.0,0.0,0.7669172932331668,3.01,0.05,3.0599999999999996,337,6,5,0,1.0,1.000098466873169,fedora,4
78.0,1757535545.3335702,2025-09-10T16:19:04.038224,0,0,0,0,0,0,0,0,85.50000000000033,84.00000000000047,0.24999999999979838,0.0,0.0,0.7500000000001057,0.0,0.49999999999995204,14.499999999999675,25.1,8.894523620605469,0.0,0.0,0,166,328,3.4912109375,2.8603515625,1.7314453125,0.0,0.0,0.0,0.8425000000000027,3.36,0.01,3.3699999999999997,217,0,3,0,1.0,1.0002639293670654,fedora,4
79.0,1757535546.336575,2025-09-10T16:19:05.038224,0,0,0,0,0,0,0,0,87.75000000000512,85.50000000000425,0.2500000000004903,0.0,0.0,0.7500000000000497,0.0,1.2500000000003197,12.249999999994891,25.1,8.894523620605469,0.0,0.2421875,0,218,328,3.4912109375,2.8603515625,1.7314453125,0.0,0.0,0.0,0.8575000000000474,3.42,0.01,3.4299999999999997,288,0,5,0,1.0,1.0008718967437744,fedora,4
80.0,1757535547.339484,2025-09-10T16:19:06.038224,0,0,0,0,0,0,0,0,86.74999999998758,84.99999999998828,0.24999999999969802,0.0,0.0,0.7499999999998046,0.0,0.7499999999998046,13.250000000012415,25.1,8.894523620605469,0.0,0.0,0,166,328,3.4912109375,2.8603515625,1.7314453125,0.0,0.0,0.0,0.8524999999998798,3.42,0.01,3.4299999999999997,224,0,5,0,1.0,1.0000905990600586,fedora,4
81.0,1757535548.3425872,2025-09-10T16:19:07.038224,0,0,0,0,0,0,0,0,86.49999999998211,85.7499999999823,0.0,0.0,0.0,0.7499999999998099,0.0,0.0,13.500000000017895,25.1,8.894523620605469,0.0,0.0,0,52,328,3.4912109375,2.8603515625,1.7314453125,0.0,0.0,0.0,0.857499999999823,3.43,0.0,3.43,239,0,4,0,1.0,1.0009806156158447,fedora,4
82.0,1757535549.3450825,2025-09-10T16:19:08.038224,0,0,0,0,0,0,0,0,86.2842892768223,84.78802992520158,0.24937655860333396,0.0,0.0,0.7481296758103563,0.0,0.49875311720702237,13.715710723177699,25.1,8.894523620605469,0.0,0.0,0,73,328,3.4912109375,2.8603515625,1.7314453125,0.0,0.0,0.0,0.8503740648380491,3.39,0.01,3.4,231,0,5,0,1.0,1.0000979900360107,fedora,4
83.0,1757535550.3511016,2025-09-10T16:19:09.038224,0,0,0,0,0,0,0,0,86.93467336682643,85.42713567838453,0.0,0.0,0.0,0.7537688442209476,0.0,0.7537688442209476,13.065326633173566,25.1,8.894523620605469,0.0,0.0,0,125,328,3.45166015625,2.86279296875,1.73828125,0.0,0.0,0.0,0.8542713567838454,3.4,0.0,3.4,199,0,5,0,1.0,1.000117301940918,fedora,4
84.0,1757535551.3575847,2025-09-10T16:19:10.038224,0,0,0,0,0,0,0,0,86.31840796021494,85.07462686568688,0.24875621890599267,0.0,0.0,0.746268656716564,0.2487562189055066,0.0,13.681592039785057,25.1,8.894523620605469,0.0,0.0,0,73,328,3.45166015625,2.86279296875,1.73828125,0.0,0.0,0.0,0.8532338308459287,3.42,0.01,3.4299999999999997,207,0,5,0,1.0,1.0007970333099365,fedora,4
85.0,1757535552.3645744,2025-09-10T16:19:11.038224,0,0,0,0,0,0,0,0,86.00000000001044,85.25000000001029,0.0,0.0,0.0,0.5000000000003375,0.0,0.24999999999981348,13.999999999989555,25.1,8.894523620605469,0.0,0.0,0,52,328,3.45166015625,2.86279296875,1.73828125,0.0,0.0,0.0,0.8525000000001028,3.41,0.0,3.41,205,0,4,0,1.0,1.0006592273712158,fedora,4
86.0,1757535553.3670397,2025-09-10T16:19:12.038224,0,0,0,0,0,0,0,0,85.46365914786827,84.7117794486203,0.0,0.0,0.0,0.7518796992479596,0.0,0.0,14.53634085213173,25.1,8.894523620605469,0.0,0.0,0,0,328,3.45166015625,2.86279296875,1.73828125,0.0,0.0,0.0,0.8471177944862031,3.38,0.0,3.38,203,0,2,0,1.0,1.0002257823944092,fedora,4
87.0,1757535554.3691952,2025-09-10T16:19:13.038224,0,0,0,0,0,0,0,0,86.56716417908663,85.3233830845597,0.24875621890517452,0.0,0.0,0.7462686567162307,0.0,0.24875621890552807,13.432835820913361,25.1,8.894523620605469,0.0,0.0,0,52,328,3.45166015625,2.86279296875,1.73828125,0.0,0.0,0.0,0.8557213930346487,3.42,0.01,3.4299999999999997,230,0,5,0,1.0,1.00010085105896,fedora,4
88.0,1757535555.3745828,2025-09-10T16:19:14.038224,0,0,0,0,0,0,0,0,86.18090452262682,85.17587939699818,0.0,0.0,0.0,0.753768844221381,0.0,0.251256281407246,13.819095477373178,25.1,8.894523620605469,0.0,0.0,0,166,328,3.49560546875,2.8818359375,1.75048828125,0.0,0.0,0.0,0.8517587939699819,3.39,0.0,3.39,174,0,5,0,1.0,1.000934362411499,fedora,4
89.0,1757535556.3775668,2025-09-10T16:19:15.038224,0,0,0,0,0,0,0,0,87.03241895261075,84.7880299251798,0.24937655860320318,0.0,0.0,0.49875311720711507,0.0,1.4962593516206366,12.967581047389245,25.1,8.894523620605469,0.0,0.0,0,218,328,3.49560546875,2.8818359375,1.75048828125,0.0,0.0,0.0,0.8503740648378301,3.4,0.01,3.4099999999999997,214,0,5,0,1.0,1.0004057884216309,fedora,4
90.0,1757535557.3805737,2025-09-10T16:19:16.038224,0,0,0,0,0,0,0,0,86.71679197993662,85.96491228068864,0.0,0.0,0.0,0.7518796992479704,0.0,0.0,13.283208020063384,25.1,8.894523620605469,0.0,0.0,0,166,328,3.49560546875,2.8818359375,1.75048828125,0.0,0.0,0.0,0.8596491228068863,3.43,0.0,3.43,211,0,4,0,1.0,1.000654935836792,fedora,4
91.0,1757535558.3828878,2025-09-10T16:19:17.038224,0,0,0,0,0,0,0,0,85.28678304239124,84.28927680797788,0.0,0.0,0.0,0.7481296758101044,0.0,0.24937655860325,14.71321695760876,25.1,8.894523620605469,0.0,0.0,0,52,328,3.49560546875,2.8818359375,1.75048828125,0.0,0.0,0.0,0.8428927680797789,3.38,0.0,3.38,217,0,4,0,1.0,1.0001399517059326,fedora,4
92.0,1757535559.3855746,2025-09-10T16:19:18.038224,0,0,0,0,0,0,0,0,81.75000000001017,79.50000000001049,1.249999999999624,0.0,0.0,0.7500000000000587,0.2500000000000048,0.0,18.249999999989825,25.1,8.897933959960938,0.0,0.0,0,73,328,3.49560546875,2.8818359375,1.75048828125,0.0,0.0,0.0,0.8075000000001011,3.18,0.05,3.23,334,6,5,0,1.0,1.0005593299865723,fedora,4
93.0,1757535560.3920484,2025-09-10T16:19:19.038224,0,0,0,0,0,0,0,0,92.23057644111351,90.22556390978409,0.2506265664165893,0.0,0.25062656641614406,0.7518796992483433,0.0,0.7518796992483433,7.769423558886487,25.1,8.895004272460938,0.0,0.7578125,0,125,328,3.5361328125,2.90087890625,1.7626953125,0.0,0.0,0.0,0.9047619047620067,3.58,0.01,3.59,960,0,5,0,1.0,1.0000989437103271,fedora,4
94.0,1757535561.3979836,2025-09-10T16:19:20.038224,0,0,0,0,0,0,0,0,91.72932330827267,89.97493734336024,0.0,0.0,0.0,0.7518796992481337,0.0,1.0025062656642971,8.270676691727335,25.1,8.895004272460938,0.0,0.0,0,73,328,3.5361328125,2.90087890625,1.7626953125,0.0,0.0,0.0,0.8997493734336024,3.59,0.0,3.59,582,0,5,0,1.0,1.000108003616333,fedora,4
95.0,1757535562.4042866,2025-09-10T16:19:21.038224,0,0,0,0,0,0,0,0,91.24999999999245,89.99999999999311,0.24999999999972822,0.0,0.0,0.7499999999998952,0.0,0.24999999999972822,8.75000000000754,25.1,8.895004272460938,0.0,0.0,0,52,328,3.5361328125,2.90087890625,1.7626953125,0.0,0.0,0.0,0.9024999999999284,3.6,0.01,3.61,216,0,2,0,1.0,1.0001680850982666,fedora,4
96.0,1757535563.410437,2025-09-10T16:19:22.038224,0,0,0,0,0,0,0,0,91.22807017542956,90.47619047618142,0.0,0.0,0.0,0.7518796992481417,0.0,0.0,8.771929824570439,25.1,8.895004272460938,0.0,0.0,0,0,328,3.5361328125,2.90087890625,1.7626953125,0.0,0.0,0.0,0.9047619047618142,3.61,0.0,3.61,220,0,5,0,1.0,1.0000989437103271,fedora,4
97.0,1757535564.4163558,2025-09-10T16:19:23.038224,0,0,0,0,0,0,0,0,90.97744360905155,90.2255639098036,0.25062656641586784,0.0,0.0,0.5012531328320918,0.0,0.0,9.022556390948447,25.1,8.895004272460938,0.0,0.0,0,218,328,3.5361328125,2.90087890625,1.7626953125,0.0,0.0,0.0,0.9047619047621948,3.61,0.0,3.61,251,0,5,0,1.0,1.0000922679901123,fedora,4
98.0,1757535565.4207408,2025-09-10T16:19:24.038224,0,0,0,0,0,0,0,0,92.25000000001167,89.50000000001054,0.2500000000005177,0.0,0.2499999999999848,0.750000000000132,0.2500000000000292,1.2500000000004567,7.749999999988337,25.1,8.895004272460938,0.0,0.37109375,0,166,328,3.57373046875,2.91943359375,1.77490234375,0.0,0.0,0.0,0.8975000000001105,3.58,0.01,3.59,285,2,5,0,1.0,1.0000967979431152,fedora,4
99.0,1757535566.4234958,2025-09-10T16:19:25.038224,0,0,0,0,0,0,0,0,91.72932330822991,89.47368421048664,0.0,0.0,0.0,0.7518796992478766,0.0,1.5037593984953972,8.270676691770094,25.1,8.895004272460938,0.0,0.0,90,142,328,3.57373046875,2.91943359375,1.77490234375,0.0,0.0,0.0,0.8947368421048664,3.58,0.0,3.58,219,0,4,0,1.0,1.0000922679901123,fedora,4
100.0,1757535567.4281802,2025-09-10T16:19:26.038224,0,0,0,0,0,0,0,0,91.5211970074782,90.52369077306449,0.24937655860324914,0.0,0.0,0.7481296758104561,0.0,0.0,8.47880299252181,25.1,8.895004272460938,0.0,0.00390625,90,256,328,3.57373046875,2.91943359375,1.77490234375,0.0,0.0,0.0,0.9077306733166773,3.62,0.0,3.62,250,0,5,0,1.0,1.0001201629638672,fedora,4
